% 1. Title: Playstore Data Category Classification
% 
% 2. Sources:
%      (a) Creator: P. K. Das
%      (b) Source: Google Play Store dataset
%      (c) Date: June, 2016
% 
@RELATION playstore

@ATTRIBUTE _exit NUMERIC
@ATTRIBUTE _llseek NUMERIC
@ATTRIBUTE arch_prctl NUMERIC
@ATTRIBUTE bind NUMERIC
@ATTRIBUTE brk NUMERIC
@ATTRIBUTE chdir NUMERIC
@ATTRIBUTE clock_gettime NUMERIC
@ATTRIBUTE clone NUMERIC
@ATTRIBUTE close NUMERIC
@ATTRIBUTE connect NUMERIC
@ATTRIBUTE dup NUMERIC
@ATTRIBUTE epoll_ctl NUMERIC
@ATTRIBUTE epoll_pwait NUMERIC
@ATTRIBUTE execve NUMERIC
@ATTRIBUTE exit_group NUMERIC
@ATTRIBUTE faccessat NUMERIC
@ATTRIBUTE fchmod NUMERIC
@ATTRIBUTE fchmodat NUMERIC
@ATTRIBUTE fcntl NUMERIC
@ATTRIBUTE fdatasync NUMERIC
@ATTRIBUTE flock NUMERIC
@ATTRIBUTE fstat NUMERIC
@ATTRIBUTE fsync NUMERIC
@ATTRIBUTE ftruncate NUMERIC
@ATTRIBUTE futex NUMERIC
@ATTRIBUTE getcwd NUMERIC
@ATTRIBUTE getegid NUMERIC
@ATTRIBUTE geteuid NUMERIC
@ATTRIBUTE getgid NUMERIC
@ATTRIBUTE getpgid NUMERIC
@ATTRIBUTE getppid NUMERIC
@ATTRIBUTE getpriority NUMERIC
@ATTRIBUTE getrlimit NUMERIC
@ATTRIBUTE getsockname NUMERIC
@ATTRIBUTE getsockopt NUMERIC
@ATTRIBUTE gettid NUMERIC
@ATTRIBUTE gettimeofday NUMERIC
@ATTRIBUTE getuid NUMERIC
@ATTRIBUTE inotify_add_watch NUMERIC
@ATTRIBUTE inotify_rm_watch NUMERIC
@ATTRIBUTE ioctl NUMERIC
@ATTRIBUTE kill NUMERIC
@ATTRIBUTE listen NUMERIC
@ATTRIBUTE lseek NUMERIC
@ATTRIBUTE madvise NUMERIC
@ATTRIBUTE mincore NUMERIC
@ATTRIBUTE mkdirat NUMERIC
@ATTRIBUTE mmap NUMERIC
@ATTRIBUTE modify_ldt NUMERIC
@ATTRIBUTE mprotect NUMERIC
@ATTRIBUTE msync NUMERIC
@ATTRIBUTE munmap NUMERIC
@ATTRIBUTE nanosleep NUMERIC
@ATTRIBUTE newfstatat NUMERIC
@ATTRIBUTE openat NUMERIC
@ATTRIBUTE personality NUMERIC
@ATTRIBUTE ppoll NUMERIC
@ATTRIBUTE prctl NUMERIC
@ATTRIBUTE pread NUMERIC
@ATTRIBUTE pwrite NUMERIC
@ATTRIBUTE read NUMERIC
@ATTRIBUTE readlinkat NUMERIC
@ATTRIBUTE recvfrom NUMERIC
@ATTRIBUTE recvmsg NUMERIC
@ATTRIBUTE renameat NUMERIC
@ATTRIBUTE restart_syscall NUMERIC
@ATTRIBUTE rt_sigaction NUMERIC
@ATTRIBUTE rt_sigprocmask NUMERIC
@ATTRIBUTE rt_sigreturn NUMERIC
@ATTRIBUTE rt_sigtimedwait NUMERIC
@ATTRIBUTE sched_getparam NUMERIC
@ATTRIBUTE sched_getscheduler NUMERIC
@ATTRIBUTE sched_yield NUMERIC
@ATTRIBUTE sendmsg NUMERIC
@ATTRIBUTE sendto NUMERIC
@ATTRIBUTE set_thread_area NUMERIC
@ATTRIBUTE set_tid_address NUMERIC
@ATTRIBUTE setitimer NUMERIC
@ATTRIBUTE setpgid NUMERIC
@ATTRIBUTE setpriority NUMERIC
@ATTRIBUTE setresuid NUMERIC
@ATTRIBUTE setrlimit NUMERIC
@ATTRIBUTE setsockopt NUMERIC
@ATTRIBUTE shutdown NUMERIC
@ATTRIBUTE sigaction NUMERIC
@ATTRIBUTE sigaltstack NUMERIC
@ATTRIBUTE sigreturn NUMERIC
@ATTRIBUTE socket NUMERIC
@ATTRIBUTE socketpair NUMERIC
@ATTRIBUTE statfs NUMERIC
@ATTRIBUTE tgkill NUMERIC
@ATTRIBUTE ugetrlimit NUMERIC
@ATTRIBUTE umask NUMERIC
@ATTRIBUTE uname NUMERIC
@ATTRIBUTE unlinkat NUMERIC
@ATTRIBUTE utimensat NUMERIC
@ATTRIBUTE write NUMERIC
@ATTRIBUTE writev NUMERIC
@ATTRIBUTE class {communication,personalization,video_playback,drink_recipes,music_n_audio,shopping,education,tools,health_n_fitness,productivity,arcade,entertainment,file_explorer,travel_n_local,scientific_calculator,news_n_magazines,alarm_clock,Lifestyle,business,pdf_reader,libraries_n_demo,adventure,wifi_analyzer,_exit,lunar_calendar,lifestyle,medical,battery_saver,social,books_n_reference,to_do_list}

@DATA
25,0,49,5,0,0,968,75,1961,65,695,782,46794,0,0,247,0,49,1153,60,0,612,47,318,114156,0,10,37,10,0,1,2866,5,24,132,0,0,13426,0,0,25122,0,1,322,10254,0,8,2104,0,513,0,1497,13,615,2465,0,4,6660,1087,591,140416,2,13343,6583,48,10,0,1044,50,1,0,0,1690,206,12896,0,24,0,0,194,0,1,49,0,0,100,0,70,9,2,0,0,0,0,61,0,125755,2271,productivity
0,0,9,0,0,0,0,9,837,0,144,135,2237,0,0,649,0,67,1745,159,0,2050,6,0,8521,0,0,334,0,0,0,1055,0,0,6,0,0,1860,0,0,5326,0,0,0,1303,0,0,366,0,101,0,297,0,1098,567,0,0,2253,1112,346,2350,1,7513,1,6,0,0,611,0,1,0,0,59,0,4283,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,6,0,6178,1955,to_do_list
392,0,503,15,23,0,22715,509,7128,37,144,208,7702,23,23,493,0,103,331,5,0,581,140,10,363487,0,10,34,10,0,1,1976,1,26,2825,0,0,6110,4,0,40004,0,1,800,7122,0,4,7116,0,3386,0,5531,24,386,26398,0,11,6187,2916,0,15237,188,7202,1,38,4,209,3822,0,24,0,0,3954,13,3959,0,415,0,0,589,0,0,743,0,0,901,0,56,5,25,0,0,46,0,52,0,27405,4730,tools
46,0,53,2,0,0,0,53,1622,6,89,174,4946,0,0,506,0,20,1412,70,0,1427,17,0,22414,0,0,239,0,0,0,891,0,4,45,0,0,2807,0,0,10975,0,0,125,3482,0,3,1609,0,315,0,1542,0,687,1443,0,2,2175,1121,190,3327,0,11325,1,14,3,0,549,0,1,0,0,121,2,7107,0,46,0,0,53,0,0,63,0,0,99,0,6,0,1,0,0,0,0,16,0,6477,5562,lunar_calendar
31,3,59,6,1,0,918,95,2185,64,637,697,47084,1,1,470,1,34,1756,69,2,1387,2,351,100731,0,12,167,12,0,1,1217,5,17,104,0,2,11540,4,0,18161,0,1,412,8534,0,12,2498,11,1622,0,1848,12,1260,2613,2,4,3620,1328,628,84792,47,10227,7298,3,2,2,669,50,1,0,0,2508,209,14207,1,27,0,1,274,0,1,42,0,10,126,0,75,10,2,0,1,0,1,23,0,49770,4061,lifestyle
6,0,19,2,0,0,92,19,1219,6,188,323,5553,0,0,655,0,203,1264,479,0,1187,110,0,51542,0,0,208,0,0,1,1155,0,4,216,0,0,2798,0,0,8972,0,0,0,3099,0,29,1216,0,222,0,1017,5,849,970,0,2,2498,1807,1379,4900,1,11886,1,108,1,0,731,0,1,0,0,135,2,6883,0,6,0,0,24,0,0,31,0,0,25,0,7,0,56,0,0,0,0,110,0,9169,1992,Lifestyle
34,0,70,2,0,0,0,86,2441,0,255,320,6047,0,0,2381,0,205,5132,34,0,6523,6,0,49832,0,12,991,12,0,1,1369,5,0,27,0,0,2764,26,9,11736,0,1,90,2979,0,11,1444,0,951,0,1118,5,3160,2087,0,0,4255,3151,64,6526,10,10344,258,5,2,0,1561,0,1,0,0,139,11,6248,0,33,0,0,92,0,1,0,0,0,120,0,7,12,70,0,0,0,0,9,0,12025,2507,file_explorer
33,0,69,1,0,0,572,87,1865,10,558,339,42922,0,0,239,0,12,771,66,1,598,8,208,94720,0,10,39,10,0,1,1170,5,3,67,0,0,9646,0,0,20656,0,1,351,6160,0,8,2652,0,683,0,1920,12,514,2343,0,0,3479,1536,420,77836,9,10899,6186,9,4,0,1074,50,1,0,0,1709,186,14058,0,32,0,0,259,0,1,5,0,0,120,0,11,11,3,0,0,0,0,27,0,45083,3543,tools
28,3,73,3,1,0,584,100,1349,14,277,360,18768,1,1,178,1,22,657,53,2,499,16,184,47493,0,12,33,12,0,1,1345,5,5,55,0,2,4691,4,0,12306,0,1,442,4067,0,11,1724,11,1687,0,1335,5,790,1588,2,1,3662,816,303,33453,50,10654,2331,17,2,2,1001,50,1,0,0,688,71,8614,1,23,0,1,144,0,1,11,0,10,128,0,22,12,2,0,1,0,0,37,0,31458,3505,tools
26,3,76,3,1,0,303,101,1040,16,167,385,11506,1,1,166,1,13,576,48,2,453,8,182,28805,0,12,33,12,0,0,1061,5,6,40,0,2,3058,4,0,8375,0,1,424,3035,0,11,1483,11,1556,0,1167,2,768,1113,2,1,3004,663,260,17414,49,5589,1358,9,3,2,827,50,1,0,0,408,48,4479,1,22,0,1,127,0,1,10,0,10,127,0,24,12,2,0,1,0,0,29,0,17458,2366,tools
71,3,133,15,1,0,1605,167,3878,47,762,485,65457,1,1,1510,1,161,1822,278,2,1530,139,293,171774,0,12,173,12,0,1,2057,5,28,631,0,2,14229,4,0,32279,0,1,765,10305,0,36,5208,11,1995,0,3982,9,2851,5348,2,12,6668,2856,1072,105541,52,11449,9390,132,3,2,1714,50,1,0,0,1619,216,18091,1,67,0,1,454,0,1,659,0,10,238,0,60,12,50,0,1,0,0,158,0,70029,6518,productivity
2,0,8,0,0,0,0,8,306,0,116,184,4969,0,0,51,0,9,244,20,0,150,4,0,26134,0,0,24,0,0,0,1142,0,0,4,0,0,2442,0,0,11086,0,0,0,1058,0,1,649,0,45,0,596,1,211,109,0,0,2465,1164,45,4553,0,11725,1,4,3,0,99,0,1,0,0,164,0,6723,0,2,0,0,8,0,0,0,0,0,10,0,0,0,1,0,0,0,0,6,0,7985,3302,tools
0,0,22,1,0,0,41,24,817,0,190,304,5344,0,0,574,0,60,1691,45,0,1824,0,0,15809,0,8,300,8,0,1,1428,1,0,1,0,0,2901,0,0,9341,0,1,54,803,0,1,556,0,152,0,441,0,992,602,0,0,3190,1159,89,4570,1,11289,1,0,12,0,330,0,1,0,0,135,0,6509,0,0,0,0,68,0,0,0,0,0,24,0,1,4,1,0,0,0,0,4,0,8664,2912,productivity
47,0,167,0,0,0,0,167,1795,0,55,97,2344,0,0,1297,0,49,1549,28,0,2085,0,0,74139,0,0,299,0,0,1,845,0,0,66,0,0,1565,0,0,8211,0,0,1560,3723,0,2,2815,0,817,0,2182,0,1523,1699,0,0,2184,2950,94,4619,1,3522,1,0,2,0,1939,32,1,0,0,258,0,1990,0,47,0,0,170,0,0,0,0,0,214,0,0,0,16,0,0,0,0,0,0,5546,1645,file_explorer
1,0,0,0,0,0,28119,16,388,0,171,295,4587,0,0,4,0,0,0,0,0,0,0,0,18622,0,0,0,0,0,0,1037,0,0,0,0,0,0,0,0,7237,0,0,0,1076,0,0,0,25,182,0,592,6,0,113,0,0,2307,0,0,3266,4,10168,1,0,1,0,91,0,1,0,0,101,0,6104,0,1,0,0,13,0,0,0,0,0,17,0,0,2,0,0,0,0,0,0,0,6534,2153,medical
71,0,220,4,120,0,0,228,16067,6,367,365,3117,480,120,469,0,94,417,5,0,1687,92,0,39084,0,10,131,10,0,0,1629,1,4,547,0,0,3409,4,0,12864,0,1,136,2158,0,3,11729,0,5355,0,6516,0,1112,3206,0,0,11295,1504,0,3223,964,11184,1,90,3,1082,620,0,119,0,0,152,2,6879,0,191,0,0,114,0,0,6,0,0,299,0,13,5,120,0,0,240,0,93,0,9516,3253,productivity
61,0,89,5,0,0,862,121,3894,93,754,861,41107,0,0,54026,0,44,2271,111,1,1638,16,508,120100,0,10,212,10,0,1,1175,5,29,125,0,0,13070,0,0,182956,0,1,391,11698,0,9,3234,0,769,0,2487,6,80655,4052,0,4,3733,2436,1008,68900,6,10850,6274,17,4,0,2182,50,1,0,0,1125,219,13426,0,60,0,0,226,0,1,58,0,0,182,0,98,9,27,0,0,0,1,46,0,50859,3335,tools
77,0,134,31,0,0,0,157,2486,327,845,1135,60809,0,0,127,0,1,2176,135,0,868,0,791,86470,0,10,65,10,0,0,758,3,303,229,0,0,11936,0,0,6757,0,31,510,12706,0,4,2315,0,870,0,1731,0,562,1487,0,0,1847,972,1480,23401,2,11215,10157,1,2,0,500,0,1,0,0,160,962,20890,0,77,0,0,162,0,0,228,0,0,234,0,358,9,0,0,0,0,1,11,0,22036,3944,productivity
32,3,72,4,1,0,802,103,2824,91,639,906,33662,1,1,1166,1,108,3773,125,2,3696,4,410,84056,0,12,531,12,0,0,1624,3,27,100,0,2,8502,4,0,17840,0,1,398,7859,0,13,2558,11,1684,0,2052,3,2392,2706,2,2,4294,2792,896,36466,47,11873,5444,4,0,2,1057,50,1,0,0,1218,220,13005,1,29,0,1,203,0,0,55,0,10,135,0,100,10,2,0,1,0,0,27,0,23007,3274,productivity
13,3,54,2,1,0,621,77,1663,9,302,368,22025,1,1,466,1,53,1413,77,2,1413,19,170,71193,0,12,187,12,0,1,2217,4,2,54,0,2,7399,4,0,17536,0,1,394,4752,0,12,2782,11,1509,0,2109,3,1339,1978,2,0,5195,2873,334,38676,47,10805,2130,19,0,0,1922,50,1,0,0,845,79,7828,1,9,0,1,133,0,1,4,0,10,90,0,16,10,2,0,1,0,0,39,0,34581,4470,productivity
19,3,52,3,1,0,897,80,1886,12,474,353,41982,1,1,531,1,62,1578,68,2,1573,36,252,89087,0,12,192,12,0,1,1113,5,4,101,0,2,8739,4,0,16804,0,1,1027,5730,0,10,2332,11,1529,0,1780,4,1375,2382,2,1,3212,1759,473,73109,47,11833,6030,30,4,2,526,52,1,0,0,901,150,14354,1,15,0,1,186,0,1,20,0,10,99,0,20,10,2,0,1,0,0,55,0,56174,2379,tools
0,0,14,0,0,0,0,14,1065,0,363,356,4480,0,0,438,0,36,1435,139,0,1438,0,0,17758,0,0,245,0,0,0,2167,0,0,0,0,0,3950,0,0,9847,0,0,0,802,0,0,594,0,120,0,514,0,743,427,0,0,4711,1168,319,2740,1,9670,1,0,0,0,262,0,1,0,0,81,0,5405,0,0,0,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,9279,3085,tools
8,0,15,0,0,0,0,15,289,0,121,184,4180,0,0,35,0,1,210,12,0,116,0,0,9138,0,0,18,0,0,1,810,0,0,1,0,0,1620,0,0,7668,0,0,0,406,0,0,350,0,202,0,287,0,184,99,0,0,1746,477,28,2893,1,10351,1,0,3,0,134,0,1,0,0,90,0,6120,0,8,0,0,16,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,5580,1505,personalization
0,0,9,0,0,0,0,9,247,0,109,176,4302,0,0,47,0,9,109,0,0,8,8,0,12569,0,0,0,0,0,0,877,0,0,8,0,0,2047,0,0,10139,0,0,0,729,0,1,606,0,51,0,554,1,158,96,0,0,1998,876,0,2884,0,10475,1,7,0,0,210,0,1,0,0,260,0,6235,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,0,5307,3774,productivity
0,0,8,0,0,0,0,12,134,0,44,72,1230,0,0,0,0,0,44,0,0,35,0,0,9882,0,0,0,0,0,0,355,0,0,0,0,0,863,0,0,2702,0,0,0,803,0,0,232,0,132,0,166,4,28,89,0,0,808,259,0,1193,3,2348,1,0,0,0,134,0,1,0,0,182,0,1350,0,0,0,0,10,0,0,0,0,0,12,0,0,2,0,0,0,0,0,0,0,2251,371,tools
45,0,78,3,2,0,0,82,1377,7,196,129,7129,8,2,315,0,4,152,5,0,277,1,0,59747,0,10,11,10,0,0,531,3,4,82,0,0,2967,0,0,8043,0,1,136,2811,0,1,1783,0,669,0,1372,0,10415,799,0,0,1455,1295,0,6938,20,3041,1053,1,4,222,2003,5,3,0,0,197,65,3002,0,45,204,0,86,0,0,14,1,0,127,0,10,9,32,1,0,0,0,3,0,7994,1515,productivity
9,0,32,4,0,0,362,52,1263,31,293,313,30722,0,0,372,0,30,1292,75,0,1288,1,150,60596,0,10,168,10,0,1,897,5,12,53,0,0,8210,0,0,14096,0,1,351,4521,0,8,1458,0,457,0,1072,7,697,1574,0,3,2434,978,301,40649,5,13489,4374,3,14,0,461,50,1,0,0,808,97,12488,0,8,0,0,125,0,1,38,0,0,61,0,35,11,3,0,0,0,0,16,0,30117,1606,productivity
2,0,45,58,0,0,619,51,1048,137,164,162,7979,0,0,98,0,3,798,25,0,204,1,0,137510,0,8,20,8,0,1,1202,1,114,560,0,0,5535,0,0,15282,0,1,187,3604,0,108,1638,0,380,0,1443,12,1798,1233,0,57,3682,1448,0,40109,4,8912,1,0,10,0,666,57,1,0,0,2335,57,4941,0,2,0,0,398,0,0,300,0,0,53,0,195,6,0,0,0,0,0,4,0,9945,79385,tools
0,0,6,0,0,0,0,6,281,0,66,98,4661,0,0,288,0,29,785,7,0,905,0,0,7488,0,0,144,0,0,1,636,0,0,1,0,0,1276,0,0,9949,0,0,0,627,0,0,458,0,164,0,361,0,486,238,0,0,1369,1038,17,2459,1,12629,1,0,0,0,32,0,1,0,0,55,0,7537,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4261,1042,productivity
0,0,3,0,0,0,0,3,61,0,30,17,231,0,1,0,0,0,13,0,0,0,0,0,1600,0,0,0,0,0,0,119,0,0,0,0,0,208,0,0,719,0,0,0,74,0,0,78,0,20,0,65,0,12,9,0,0,252,80,0,218,0,657,1,0,2,0,111,0,1,0,0,0,0,353,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,617,370,personalization
156,0,142,3,0,0,181,190,1697,30,508,268,30933,0,0,221,0,2,550,35,0,400,2,62,66716,0,10,40,10,0,0,997,4,11,37,0,0,7867,0,0,10162,0,1,176,7385,0,51,2080,0,877,0,1704,0,480,1397,0,0,2317,475,96,20442,2,7720,5568,2,2,0,957,0,1,0,0,151,244,11061,0,136,0,0,195,0,0,37,0,0,346,0,31,9,0,0,0,0,0,9,0,21416,3929,travel_n_local
23,3,73,3,1,0,350,96,1304,14,238,363,17671,1,1,187,1,23,626,58,2,495,17,167,48562,0,12,35,12,0,1,1354,5,5,56,0,2,4304,4,0,11851,0,1,458,3841,0,11,1741,11,1683,0,1332,4,821,1326,2,1,3717,820,262,28882,50,12146,2085,19,2,2,978,50,1,0,0,709,62,9243,1,19,0,1,145,0,1,9,0,10,119,0,22,12,2,0,1,0,0,39,0,25866,2845,productivity
44,3,88,3,1,0,507,121,1824,14,390,553,28282,1,1,236,1,27,759,58,2,531,22,228,84283,0,12,35,12,0,0,1835,5,5,68,0,2,7237,4,0,16655,0,1,460,6829,0,11,2451,11,1656,0,2036,6,945,1815,2,1,5100,1484,365,44358,49,10917,3791,23,3,2,1615,50,1,0,0,1020,99,10527,1,38,0,1,189,0,1,15,0,10,165,0,22,12,2,0,1,0,0,43,0,38648,4527,tools
5,8,0,1,0,0,4930,14,160,0,7,13,383,0,1,128,0,11,0,15,0,0,5,0,5205,0,0,0,0,0,0,112,0,0,17,0,179,0,0,0,1316,0,0,0,336,0,7,0,34,130,0,177,131,0,167,0,0,289,0,0,740,2,833,1,2,0,0,190,1,1,0,0,50,0,575,0,5,0,0,18,0,0,0,0,0,20,0,4,0,0,0,0,0,0,4,0,1122,38,tools
23,3,62,4,1,0,627,87,1776,14,447,371,31009,1,1,417,1,17,913,65,2,731,8,212,91254,0,12,69,12,0,1,1184,5,6,75,0,2,7132,4,0,15231,0,1,414,6548,0,17,2569,11,1577,0,2007,16,928,2152,2,0,3243,15598,396,59494,47,8027,4302,5,0,0,787,50,1,0,0,1473,132,9980,1,19,0,1,178,0,1,17,0,10,110,0,23,10,2,0,1,0,0,24,0,46887,3464,tools
41,378,0,3,1,0,334310,106,3818,14,894,396,63012,1,1,2019,1,6,0,58,2,0,2,0,115395,0,0,0,0,0,1,1321,0,5,96,0,15446,0,4,0,21435,0,1,28,7378,0,11,0,195,1287,0,2074,19,0,4847,2,1,3785,0,0,97089,33,9464,8497,3,2,0,523,50,1,0,0,2011,232,17252,1,37,0,1,286,0,1,51,0,12,147,0,22,10,0,0,5,0,0,21,0,64845,6756,books_n_reference
48,0,104,1,0,0,572,126,1806,8,528,482,38146,0,0,278,0,40,783,56,1,557,37,242,93054,0,10,33,10,0,1,1362,4,2,115,0,0,10794,0,0,15798,0,1,373,5432,0,7,2586,0,819,0,1623,12,552,2204,0,0,3680,1177,430,79245,9,8055,5050,37,4,0,5156,50,1,0,0,1819,156,10465,0,47,0,0,263,0,1,4,0,0,174,0,9,11,2,0,0,0,0,51,0,57354,3355,lifestyle
60,0,92,2,0,0,765,122,2890,24,903,658,60346,0,0,231,0,14,1078,55,0,587,12,361,135002,0,10,33,10,0,1,1857,5,7,92,0,0,13254,0,0,21502,0,1,375,9213,0,7,3033,0,760,0,2451,14,682,2792,0,1,5250,1533,666,92182,5,11215,8997,13,13,0,1660,50,1,0,0,1811,210,18075,0,59,0,0,272,0,1,68,0,0,182,0,26,11,2,0,0,0,0,23,0,71395,6561,tools
0,0,2,0,0,0,0,2,97,0,6,5,47,0,0,23,0,3,55,11,0,70,2,0,6029,0,0,10,0,0,1,15,0,0,3,0,0,61,0,0,317,0,0,4,158,0,0,221,0,150,0,171,0,40,101,0,0,87,221,25,215,1,17,1,2,1,0,654,0,1,0,0,50,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,293,16,tools
1,0,16,0,0,0,0,16,823,0,245,379,8788,0,0,413,0,44,1253,11,0,1320,2,0,36933,0,0,205,0,0,1,2375,0,0,3,0,0,3569,0,0,17074,0,0,0,2445,0,1,1127,0,215,0,980,1,757,392,0,0,5102,2253,25,7521,1,12283,1,1,0,0,84,0,1,0,0,284,0,5887,0,1,0,0,19,0,0,0,0,0,17,0,0,0,0,0,0,0,0,1,0,14795,3808,tools
14,3,48,3,1,0,276,67,1444,12,63,104,3257,1,1,679,1,18,2257,524,2,2469,5,131,9243,0,12,402,12,0,1,229,4,4,31,0,2,680,4,0,2257,0,1,438,1808,2,13,1165,11,1459,69,890,115,1436,1650,2,1,765,957,1249,9610,49,469,441,4,0,36,650,73,2,42,42,495,32,636,1,10,0,1,88,0,1,7,0,10,81,0,19,10,3,18,1,0,0,28,0,7500,166,tools
50,3,78,21,1,0,1536,91,1135,44,103,72,961,1,1,186,1,36,368,39,2,577,23,0,295569,0,10,61,10,0,1,2902,1,38,112,0,2,606,4,0,15861,0,1,112638,2026,2,7,1144,11,1370,86,944,0,342,1142,2,0,6554,598,60,115018,23,2114,2,17,1,71,666,34,2,46,46,176,19,1279,1,47,0,1,147,0,0,43,0,10,141,0,51,5,1,34,1,0,0,26,0,7422,820,tools
31,3,79,2,1,0,492,100,1565,9,303,360,19966,1,1,380,1,9,1191,78,2,1116,3,158,63021,0,12,142,12,0,0,1158,5,2,69,0,2,5049,4,0,13137,0,1,392,4676,0,11,2206,11,1473,0,1784,1,1211,1637,2,0,3187,1793,325,26759,46,10687,2436,4,1,2,977,50,1,0,0,881,77,9348,1,27,0,1,208,0,1,4,0,10,131,0,16,10,3,0,1,0,0,26,0,19164,3185,lifestyle
0,0,4,0,0,0,0,4,70,0,12,20,1272,0,0,2,0,1,12,0,0,1,1,0,2737,0,0,0,0,0,0,210,0,0,1,0,0,358,0,0,1655,0,0,0,198,0,0,189,0,20,0,124,0,12,50,0,0,452,226,0,1259,0,1980,1,1,2,0,325,1,1,0,0,51,0,989,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,1974,211,tools
0,0,4,0,0,0,0,4,316,0,64,99,4698,0,0,254,0,25,693,4,0,821,0,0,3619,0,0,126,0,0,1,474,0,0,1,0,0,1246,0,0,9546,0,0,0,472,0,0,481,0,154,0,456,0,459,221,0,0,1069,1002,6,1751,1,13737,1,0,0,0,134,0,1,0,0,101,0,8369,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2951,1008,productivity
47,1312,0,3,2,0,365717,115,3705,194,983,1249,53201,2,2,592,1,32,0,68,2,0,15,0,106361,0,0,0,0,0,0,1266,0,39,209,0,28312,0,4,0,19903,0,1,466,12462,0,37,0,226,1875,0,2576,13,0,3546,4,2,3874,0,0,75117,58,11632,7867,6,5,0,565,50,1,0,0,2205,604,17327,2,43,0,2,297,0,1,106,0,22,162,0,203,10,0,0,6,0,1,133,0,36346,4267,books_n_reference
19,3,63,4,1,0,549,91,3073,76,316,622,21116,1,1,725,1,65,2288,94,2,2201,15,315,99124,0,12,302,12,0,1,871,5,27,91,0,2,5323,4,0,12557,0,1,447,9674,0,12,3632,11,1803,0,2358,8,1600,3280,2,2,2578,2124,611,39750,50,7817,3356,15,0,2,5960,50,1,0,0,1196,163,8471,1,15,0,1,156,0,1,52,0,10,110,0,85,12,2,0,1,0,0,41,0,30251,4178,tools
0,0,10,0,0,0,0,14,268,1,75,105,3342,0,0,0,0,0,204,0,0,36,0,0,14026,0,0,0,0,0,0,699,0,0,0,0,0,1131,0,0,5331,0,0,130,758,0,0,553,0,148,0,462,3,100,171,0,0,1523,655,0,2827,3,4029,1,0,0,0,118,5,1,0,0,3,0,1958,0,0,0,0,17,0,0,1,0,0,14,0,1,2,0,0,0,0,0,0,0,5166,1366,libraries_n_demo
640,0,670,167,0,0,0,677,3739,455,294,283,22210,0,0,1397,0,119,3864,60,0,4369,4,86,72549,0,10,645,10,0,1,2056,5,342,483,0,0,8679,0,0,17445,0,1,206,7967,0,4,4299,0,2917,0,3752,1,2047,3186,0,54,5578,2332,202,23206,2,10930,2637,5,4,0,3209,0,1,0,0,373,345,9485,0,639,0,0,1183,0,1,544,0,0,1317,0,456,9,1,0,0,0,0,10,0,34053,3636,tools
48,3,91,3,1,0,363,115,1382,14,276,538,20842,1,1,198,1,19,672,58,2,485,14,177,62769,0,12,35,12,0,0,1892,5,5,49,0,2,5696,4,0,15039,0,1,462,5223,0,11,2022,11,1659,0,1621,7,883,1363,2,1,4861,1166,279,35851,49,12905,2580,15,2,2,1262,50,1,0,0,670,61,9995,1,43,0,1,151,0,1,11,0,10,163,0,22,12,2,0,1,0,0,35,0,37027,4144,tools
12,0,51,2,0,0,363,70,1175,22,377,385,28630,0,0,264,0,10,688,55,0,444,7,193,61508,0,10,33,10,0,1,1105,4,8,49,0,0,7515,0,0,11344,1,1,375,5329,0,7,1743,0,564,0,1119,12,396,1478,0,1,3027,658,326,54693,5,8970,4184,8,5,0,2655,50,1,0,0,1532,100,9613,0,11,0,0,175,0,1,13,0,0,82,0,24,11,2,0,0,0,0,18,0,40537,2897,tools
205,0,214,7,0,0,0,255,2706,75,672,460,46145,0,0,983,0,93,2931,65,0,3125,10,124,110463,0,10,437,10,0,1,1177,5,30,203,0,0,9861,0,0,20029,0,1,254,14155,0,4,2832,0,1282,0,2279,4,1801,2498,0,2,3292,1424,499,45329,5,9643,6842,6,2,0,648,6,1,0,0,109,279,14436,0,204,0,0,263,0,1,174,0,0,460,0,79,11,1,0,0,0,0,83,0,64411,5070,tools
3,0,11,0,0,0,0,11,439,0,127,208,3760,0,0,103,0,48,103,0,0,48,48,0,10351,0,0,0,0,0,0,776,0,0,51,0,0,2056,0,0,5891,0,0,0,1289,0,0,498,0,61,0,389,0,96,180,0,0,1832,560,0,2841,0,9518,1,48,1,0,7712,0,1,0,0,101,0,5968,0,3,0,0,15,0,0,0,0,0,14,0,0,0,0,0,0,0,0,48,0,5865,3627,tools
